layer_index,hidden_size,max_rank,target_module_intermediate_size,target_module_original_params,target_module_factorized_params_per_rank,mlp_input_effective_rank,mlp_input_effective_rank_ratio,normalized_mlp_input_effective_rank,mlp_output_uncentered_trace,log_mlp_output_uncentered_trace,normalized_log_mlp_output_trace,trace_weight,min_log_trace,max_log_trace,alpha,beta,trace_mix,allocation_rule,target_factorized_param_ratio,trace_aware_unscaled_rank_score,rank_budget_scale,trace_aware_raw_rank,trace_aware_clipped_rank,initial_floor_rank,fractional_part,target_rank,budget_adjustment,uniform_rank,uniform_total_rank_budget,rounding,requested_uniform_rank,requested_total_rank_budget_per_module,actual_targeted_factorized_param_ratio
11,1024,1024,3072,3145728,4096,298.1661307997103,0.2911778621090921,0.5185440050411644,131.06204295158386,4.875670821400618,0.21617119311227062,0.6080855965561354,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.3673575990767175,1474.2964828710847,541.5940162747706,541.5940162747706,541,0.5940162747706381,543,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
12,1024,1024,3072,3145728,4096,297.410779664746,0.2904402145163535,0.5149206188576626,136.17220449447632,4.9139202942870455,0.22075865935743352,0.6103793296787168,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.3678396391075481,1474.2964828710847,542.3046861968272,542.3046861968272,542,0.30468619682721965,544,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
13,1024,1024,3072,3145728,4096,299.3761626409108,0.2923595338290145,0.5243484745812946,135.45276433229446,4.908622976830011,0.22012332341185814,0.6100616617059291,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.3722358989965764,1474.2964828710847,548.7860766890088,548.7860766890088,548,0.7860766890088371,550,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
14,1024,1024,3072,3145728,4096,298.1413112623489,0.2911536242796376,0.5184249468116955,158.63427424430847,5.066601390798636,0.239070529395515,0.6195352646977575,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.37874773810360524,1474.2964828710847,558.386458181524,558.386458181524,558,0.38645818152394895,560,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
15,1024,1024,3072,3145728,4096,251.6299821720854,0.24573240446492714,0.29531214615385953,240.63357400894165,5.483275336652188,0.28904449027904616,0.644522245139523,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.29217831821645285,1474.2964828710847,430.757466917705,430.757466917705,430,0.7574669177050168,432,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
16,1024,1024,3072,3145728,4096,219.80522009772315,0.21465353525168276,0.1426501617392574,724.3226075172424,6.585236883633182,0.42120870114942977,0.7106043505747148,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.28192943144434357,1474.2964828710847,415.6475691962403,415.6475691962403,415,0.6475691962402834,417,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
17,1024,1024,3072,3145728,4096,197.92164951083603,0.19328286085042581,0.03767563580045961,770.0903038978577,6.646507785760653,0.4285572519688109,0.7142786259844054,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.23311644388463526,1474.2964828710847,343.6827533185323,343.6827533185323,343,0.6827533185323205,345,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
18,1024,1024,3072,3145728,4096,200.4981937471705,0.19579901733122118,0.05003520521787547,1198.0179481506348,7.088423760324968,0.48155862593627896,0.7407793129681395,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.2657969155770772,1474.2964828710847,391.8634577932675,391.8634577932675,391,0.8634577932675143,393,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
19,1024,1024,3072,3145728,4096,207.32949709019636,0.20247021200214488,0.0828046669988504,2415.680944442749,7.7897364909147,0.5656708564090039,0.782835428204502,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.32423776170392715,1474.2964828710847,478.0225916940927,478.0225916940927,478,0.022591694092682246,480,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
20,1024,1024,3072,3145728,4096,212.8535873720566,0.20786483141802403,0.10930348520034061,3530.3433628082275,8.169150415114276,0.6111760212874452,0.8055880106437225,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.3602397532438929,1474.2964828710847,531.1002011978187,531.1002011978187,531,0.10020119781870562,533,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
21,1024,1024,3072,3145728,4096,241.33974139415142,0.235683341205226,0.24595031357855848,5855.095432281494,8.67506757517849,0.6718534037322844,0.8359267018661423,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.45890185865542144,1474.2964828710847,676.5573961986914,676.5573961986914,676,0.5573961986914355,678,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
22,1024,1024,3072,3145728,4096,252.63023868510336,0.24670921746592125,0.30011033266800063,7201.595020294189,8.882057811066282,0.6966788627139819,0.848339431356991,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.49839459769099126,1474.2964828710847,734.7814024577776,734.7814024577776,734,0.7814024577776308,736,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
23,1024,1024,3072,3145728,4096,262.9352776122106,0.2567727320431744,0.3495431513142478,7674.694416046143,8.945683756163866,0.7043098665795366,0.8521549332897683,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.5269265089468922,1474.2964828710847,776.8458988719423,776.8458988719423,776,0.8458988719422678,778,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
24,1024,1024,3072,3145728,4096,276.6342071631844,0.27015059293279725,0.4152563140622022,9804.912853240967,9.190638850599205,0.7336886564687316,0.8668443282343659,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.5744724852654669,1474.2964828710847,846.9427645330888,846.9427645330888,846,0.9427645330888481,849,3,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
25,1024,1024,3072,3145728,4096,264.3927114227268,0.25819600724875663,0.3565343972235323,11593.309711456299,9.35818346169838,0.7537831882354463,0.8768915941177231,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.5551587927294893,1474.2964828710847,818.4686555560436,818.4686555560436,818,0.46865555604358633,820,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
26,1024,1024,3072,3145728,4096,190.06757798184532,0.18561286912289582,0.0,16323.916290283203,9.700386568497551,0.7948254584411654,0.8974127292205827,3.0732740847504436,11.411095191719502,0.8,0.5,0.5,mixture,0.8,0.3974127292205827,1474.2964828710847,585.9041889381037,585.9041889381037,585,0.9041889381037436,587,2,614,15964,round,614.4000000000001,15974.400000000001,0.7994791666666666
